datetime,generation_biomass,generation_fossil_brown_coal/lignite,generation_fossil_gas,generation_fossil_hard_coal,generation_fossil_oil,generation_hydro_pumped_storage_consumption,generation_hydro_run-of-river_and_poundage,generation_hydro_water_reservoir,generation_nuclear,generation_other,generation_other_renewable,generation_solar,generation_waste,generation_wind_onshore,total_load_actual,temp,temp_min,temp_max,pressure,humidity,wind_speed,wind_deg,rain_1h,clouds_all,is_rain
2015-01-26,11053.0,19640.0,128602.0,154981.0,7358.0,15265.0,26575.0,74883.0,170431.0,1212.0,1764.0,32534.0,5464.0,161767.0,780961.0,278.5802721354167,278.5802721354167,278.5802721354167,1016.6666666666666,65.21666666666667,1.375,178.95,0.0025,22.225,0.008333333333333333
2015-01-27,10589.0,18839.0,110635.0,162016.0,7479.0,11120.0,23422.0,52167.0,163375.0,1019.0,1691.0,27542.0,4925.0,189012.0,790396.0,280.38346119791663,280.38346119791663,280.38346119791663,1018.2833333333333,71.825,2.066666666666667,203.675,0.14250000000000002,26.55,0.19166666666666668
2015-01-28,10879.0,11270.0,119958.0,157955.0,7572.0,13174.0,22239.0,59522.0,163252.0,1043.0,1756.0,26540.0,4856.0,174816.0,749901.0,280.24172890625,280.24172890625,280.24172890625,1012.6916666666667,73.35,1.625,204.78333333333333,0.09000000000000001,20.15,0.2
2015-01-29,11660.0,386.0,91606.0,112599.0,7976.0,17730.0,25263.0,51630.0,170286.0,1035.0,1842.0,15908.0,4972.0,328227.0,782389.0,282.2342901041667,282.2342901041667,282.2342901041667,1003.0083333333333,72.725,4.55,258.35833333333335,0.185,32.74166666666667,0.14166666666666666
2015-01-30,10796.0,0.0,84357.0,41127.0,7251.0,26088.0,30274.0,84959.0,170344.0,1068.0,1788.0,8538.0,4655.0,357754.0,772470.0,285.70405208333335,285.70405208333335,285.70405208333335,988.6083333333333,77.53333333333333,9.633333333333333,254.95833333333334,0.705,58.483333333333334,0.35833333333333334
2015-01-31,9288.0,0.0,66407.0,28327.0,4757.0,23746.0,30573.0,93726.0,170443.0,1013.0,1546.0,17915.0,4470.0,323197.0,693434.0,282.6351674479167,282.6351674479167,282.6351674479167,988.3083333333333,73.55,6.741666666666666,264.275,0.6075,40.21666666666667,0.475
2015-02-01,10705.0,7532.0,134010.0,133718.0,6804.0,11171.0,26796.0,92163.0,170339.0,1020.0,1822.0,26002.0,4916.0,54976.0,342907.0,279.58922239583336,279.58922239583336,279.58922239583336,999.9083333333333,64.20833333333333,4.466666666666667,291.06666666666666,0.4075,25.75,0.24166666666666667
2015-02-02,11634.0,0.0,111320.0,101611.0,6436.0,10309.0,33173.0,110184.0,170547.0,1758.0,1699.0,10592.0,4018.0,220893.0,789294.0,279.5987192708333,279.5987192708333,279.5987192708333,1000.2333333333333,74.43333333333334,4.241666666666666,248.50833333333333,0.5425,50.86666666666667,0.3333333333333333
2015-02-03,11493.0,0.0,116560.0,69900.0,6695.0,12791.0,37148.0,131664.0,170341.0,2001.0,1682.0,29758.0,5198.0,167061.0,705374.0,280.5886486979167,280.5886486979167,280.5886486979167,996.0916666666667,80.29166666666667,4.591666666666667,244.7,0.53,49.81666666666667,0.30833333333333335
2015-02-04,9141.0,0.0,86453.0,44181.0,6237.0,13676.0,35218.0,66696.0,170024.0,1443.0,1431.0,56297.0,4154.0,135520.0,571751.0,277.50675390625,277.50675390625,277.50675390625,993.1166666666667,68.825,5.125,227.26666666666668,0.44,54.03333333333333,0.4166666666666667
2015-02-05,9289.0,0.0,115075.0,64321.0,6838.0,20666.0,28778.0,53125.0,95826.0,1776.0,1695.0,47940.0,3675.0,160651.0,567650.0,277.4988140625,277.4988140625,277.4988140625,1001.125,62.525,4.691666666666666,231.76666666666668,0.1375,35.166666666666664,0.225
2015-02-06,12658.0,22979.0,107405.0,173080.0,8424.0,1285.0,20123.0,80376.0,119186.0,2049.0,1652.0,59386.0,5843.0,58017.0,701690.0,276.3714958333333,276.3714958333333,276.3714958333333,1001.3916666666667,63.733333333333334,2.808333333333333,215.64166666666668,0.065,35.84166666666667,0.2
2015-02-07,11698.0,22943.0,165944.0,184764.0,8770.0,3461.0,16948.0,62121.0,143991.0,2074.0,1374.0,51920.0,5208.0,89704.0,756828.0,276.1381044270833,276.1381044270833,276.1381044270833,1007.35,69.575,1.4166666666666667,129.5,0.0125,39.483333333333334,0.041666666666666664
2015-02-08,12271.0,10062.0,94577.0,119520.0,7081.0,25400.0,15165.0,34065.0,161928.0,1956.0,1570.0,56616.0,5493.0,115738.0,594469.0,277.2759028645833,277.2759028645833,277.2759028645833,1011.5083333333333,70.68333333333334,2.6083333333333334,132.15833333333333,0.0225,21.566666666666666,0.075
2015-02-09,11811.0,21752.0,129280.0,179110.0,8927.0,3941.0,14625.0,41963.0,164562.0,2013.0,1710.0,40772.0,6272.0,101579.0,723536.0,278.81739453125,278.81739453125,278.81739453125,1011.575,66.60833333333333,3.433333333333333,120.775,0.11,15.691666666666666,0.041666666666666664
2015-02-10,13496.0,20655.0,124279.0,166738.0,9818.0,6153.0,12276.0,49971.0,142888.0,2150.0,1736.0,40403.0,6357.0,65374.0,670169.0,279.7231825520833,279.7231825520833,279.7231825520833,1008.4833333333333,75.05833333333334,3.0083333333333333,128.95,0.057499999999999996,49.68333333333333,0.19166666666666668
2015-02-11,13666.0,0.0,116272.0,110548.0,6527.0,14961.0,15881.0,45559.0,121081.0,1849.0,1472.0,6397.0,6432.0,213937.0,635936.0,280.4333135416667,280.4333135416667,280.4333135416667,1008.925,78.33333333333333,2.1416666666666666,163.675,0.0475,46.35,0.09166666666666666
2015-02-12,11179.0,22630.0,230481.0,179111.0,9997.0,6568.0,18593.0,63385.0,131334.0,2227.0,1737.0,16658.0,5552.0,47327.0,749745.0,281.3082036458334,281.3082036458334,281.3082036458334,1005.6166666666667,84.73333333333333,1.225,199.25,0.1,43.15833333333333,0.2
2015-02-13,10684.0,20440.0,117807.0,167765.0,8930.0,12175.0,30247.0,94940.0,169747.0,2081.0,1784.0,25925.0,5113.0,168618.0,774476.0,283.18394401041667,283.18394401041667,283.18394401041667,1005.0166666666667,78.125,3.075,230.26666666666668,0.0475,36.44166666666667,0.08333333333333333
2015-02-14,9976.0,401.0,82537.0,59588.0,7026.0,36783.0,30100.0,76960.0,170508.0,1995.0,1765.0,9808.0,5072.0,290932.0,695365.0,283.8023213541667,283.8023213541667,283.8023213541667,1000.8833333333333,78.2,5.1,256.84166666666664,0.14,55.3,0.2833333333333333
2015-02-15,9570.0,0.0,83181.0,48982.0,5513.0,39136.0,31221.0,77946.0,170511.0,1962.0,1559.0,12766.0,4822.0,247687.0,639124.0,284.51602317708335,284.51602317708335,284.51602317708335,1001.6416666666667,78.01666666666667,4.358333333333333,270.01666666666665,0.35500000000000004,49.5,0.4
2015-02-16,11049.0,11168.0,122148.0,105258.0,8224.0,11729.0,32520.0,101464.0,170530.0,2071.0,1679.0,14301.0,5031.0,180295.0,744949.0,283.4989984375,283.4989984375,283.4989984375,1006.8166666666667,74.73333333333333,2.775,239.95,0.33999999999999997,45.50833333333333,0.25833333333333336
2015-02-17,11193.0,10083.0,92689.0,84863.0,8693.0,39725.0,31196.0,85131.0,170578.0,2119.0,1789.0,13939.0,4796.0,303134.0,774896.0,282.54211119791665,282.54211119791665,282.54211119791665,1015.7916666666666,70.33333333333333,5.566666666666666,71.28333333333333,0.3225,58.291666666666664,0.55
2015-02-18,11895.0,12542.0,117898.0,110346.0,8697.0,18464.0,31033.0,106817.0,170595.0,2166.0,1629.0,28269.0,5484.0,200504.0,774672.0,282.5464526041667,282.50011927083335,282.6026192708333,1015.5083333333333,69.90833333333333,4.108333333333333,48.99166666666667,0.0275,29.758333333333333,0.075
2015-02-19,12164.0,13096.0,146923.0,131277.0,9239.0,8704.0,32275.0,133498.0,170607.0,2163.0,1760.0,35104.0,5499.0,79905.0,760703.0,281.9729372395833,281.7486872395833,282.27868723958335,1017.275,67.975,2.591666666666667,89.5,0.01,19.4,0.03333333333333333
2015-02-20,11644.0,14008.0,127950.0,133671.0,9124.0,4235.0,32970.0,129035.0,170594.0,2056.0,1806.0,23624.0,4899.0,111127.0,759037.0,281.12020390625,280.93670390625,281.3825372395833,10299.833333333334,70.25,2.025,154.275,0.145,32.641666666666666,0.125
2015-02-21,10916.0,326.0,88598.0,48766.0,6818.0,28045.0,30150.0,106112.0,170561.0,1972.0,1759.0,20596.0,4860.0,245748.0,686270.0,281.95855911458335,281.7071424479166,282.30880911458337,46387.73333333333,66.85833333333333,4.15,260.85833333333335,0.75,47.233333333333334,0.35
2015-02-22,9612.0,0.0,81405.0,30545.0,5311.0,44322.0,28788.0,92457.0,170557.0,1983.0,1604.0,34649.0,4426.0,267990.0,635924.0,282.22712916666666,282.03079583333334,282.4666291666666,25188.8,57.43333333333333,4.158333333333333,255.00833333333333,0.29750000000000004,21.991666666666667,0.20833333333333334
2015-02-23,11408.0,0.0,84722.0,35806.0,7718.0,28112.0,32030.0,100265.0,170510.0,2030.0,1606.0,13945.0,5035.0,328573.0,751453.0,283.3316463541667,283.1277296875,283.58272968750003,1001.825,68.84166666666667,4.216666666666667,241.25833333333333,0.1275,40.075,0.15833333333333333
2015-02-24,10770.0,0.0,91808.0,34206.0,7516.0,24038.0,32057.0,110610.0,170523.0,2057.0,1714.0,34235.0,5477.0,325284.0,771430.0,282.6906153645833,282.31753203125004,283.18753203125,1006.4166666666666,63.425,5.358333333333333,288.8,0.3875,24.5,0.21666666666666667
2015-02-25,11242.0,0.0,92361.0,45704.0,7536.0,12310.0,31704.0,109668.0,170434.0,1920.0,1790.0,33132.0,5474.0,300210.0,766890.0,283.4228731770834,283.38137317708333,283.50887317708333,1010.0583333333333,69.38333333333334,4.083333333333333,295.8333333333333,0.4425,39.63333333333333,0.2
2015-02-26,11711.0,0.0,98288.0,52831.0,7986.0,9683.0,31960.0,116220.0,170489.0,1671.0,1845.0,26331.0,4820.0,260152.0,751716.0,285.5501419270833,285.5501419270833,285.5501419270833,1006.5666666666667,75.46666666666667,3.0833333333333335,279.90833333333336,0.3375,44.083333333333336,0.2
2015-02-27,11923.0,0.0,93067.0,53763.0,7735.0,18910.0,33602.0,113638.0,170476.0,1064.0,1875.0,37850.0,4880.0,257470.0,732903.0,283.29210546875004,283.29210546875004,283.29210546875004,1019.7416666666667,68.76666666666667,3.075,281.6666666666667,0.255,36.55,0.3416666666666667
2015-02-28,11143.0,0.0,87981.0,48922.0,5909.0,22995.0,33148.0,108895.0,170448.0,1735.0,1842.0,29106.0,4883.0,197368.0,653337.0,282.87818802083336,282.84785468750005,282.92368802083337,1006.3833333333333,77.25833333333334,1.5,235.1,0.1125,29.516666666666666,0.175
2015-03-01,11301.0,7568.0,122820.0,143917.0,6595.0,9638.0,25045.0,63699.0,170360.0,1023.0,1794.0,27558.0,5428.0,85142.0,662615.0,286.72500546875,286.61592213541667,286.86008880208334,1010.6083333333333,74.86666666666666,1.7916666666666667,235.075,0.02,28.575,0.05
2015-03-02,11668.0,0.0,109741.0,117593.0,7392.0,19593.0,34981.0,92145.0,161311.0,2148.0,1798.0,12475.0,4591.0,273230.0,807526.0,288.0645536458333,287.88847031250003,288.2459703125,1008.2916666666666,78.1,1.425,207.73333333333332,0.145,39.38333333333333,0.2
2015-03-03,9889.0,0.0,136167.0,103267.0,7378.0,6772.0,38933.0,148870.0,169322.0,2000.0,1604.0,30838.0,5342.0,58263.0,709468.0,286.8995419270833,286.70354192708334,287.1068752604167,1009.7333333333333,80.85833333333333,1.525,178.6,0.09749999999999999,39.416666666666664,0.175
2015-03-04,9180.0,0.0,98486.0,40510.0,5982.0,21331.0,32761.0,58228.0,168482.0,1013.0,1394.0,41975.0,3994.0,111850.0,518784.0,285.39525464876033,284.28946952479333,286.8664116735537,1024.0578512396694,72.27272727272727,3.1404958677685952,210.01652892561984,0.30743801652892566,39.28099173553719,0.2975206611570248
2015-03-05,8462.0,0.0,125544.0,59344.0,5814.0,16262.0,29847.0,62202.0,96273.0,1887.0,1616.0,21270.0,3489.0,131699.0,547970.0,283.9470546875,282.2913880208333,286.0928880208333,1031.025,44.46666666666667,3.85,150.98333333333332,0.4375,7.591666666666667,0.14166666666666666
2015-03-06,12648.0,23104.0,114269.0,172231.0,8492.0,2943.0,19442.0,73120.0,119444.0,2015.0,1638.0,58641.0,6298.0,91244.0,708469.0,283.62801432291667,282.02734765624996,285.52593098958334,1030.0,48.6,2.591666666666667,142.61666666666667,0.4,0.08333333333333333,0.03333333333333333
2015-03-07,11051.0,22320.0,126672.0,173848.0,9721.0,6572.0,17846.0,45146.0,143736.0,2024.0,1655.0,57810.0,5252.0,172867.0,764821.0,285.03671302083336,283.61471302083334,286.78979635416664,1027.925,58.525,1.8,140.2,0.0,2.1,0.0
2015-03-08,12124.0,18629.0,142555.0,169733.0,8051.0,2923.0,15749.0,48310.0,161112.0,1997.0,1465.0,39034.0,4561.0,105604.0,726761.0,284.84679244791664,283.6507924479167,286.4707924479166,1024.3166666666666,62.93333333333333,1.3583333333333334,166.84166666666667,0.0,6.116666666666666,0.0
2015-03-09,10917.0,20016.0,119300.0,163362.0,9076.0,6231.0,14892.0,36293.0,165233.0,2083.0,1733.0,37909.0,6437.0,134737.0,702969.0,285.6597796875,284.3903630208333,287.2262796875,1024.0666666666666,64.19166666666666,1.55,183.50833333333333,0.0,6.6,0.0
2015-03-10,13586.0,18855.0,118977.0,151579.0,7666.0,6596.0,12089.0,43210.0,137100.0,2050.0,1691.0,15905.0,6270.0,61559.0,599011.0,285.33149765625,284.7705809895833,286.05708098958337,1024.8583333333333,68.80833333333334,1.3083333333333333,167.7,0.0,4.875,0.0
2015-03-11,13476.0,3431.0,119068.0,141747.0,8787.0,21545.0,17779.0,44213.0,120924.0,1249.0,1494.0,10545.0,6556.0,201181.0,680458.0,285.4812372395834,285.34915390624997,285.65640390625,1017.5083333333333,71.83333333333333,1.3416666666666666,203.075,0.0,5.25,0.0
2015-03-12,10116.0,21660.0,184386.0,177983.0,10015.0,9466.0,16047.0,31120.0,144551.0,2141.0,1706.0,24080.0,5288.0,101357.0,742923.0,285.24888359375,285.24888359375,285.24888359375,1020.8666666666667,68.68333333333334,1.825,204.66666666666666,0.005,6.725,0.016666666666666666
2015-03-13,12846.0,117.0,95642.0,81580.0,7453.0,11228.0,37608.0,101630.0,170187.0,2020.0,1681.0,38784.0,3714.0,170803.0,700345.0,283.2159856770833,283.2159856770833,283.2159856770833,1021.8833333333333,76.15833333333333,2.2333333333333334,173.125,0.2075,34.15,0.35833333333333334
2015-03-14,12064.0,0.0,90959.0,61697.0,6542.0,13302.0,34762.0,79038.0,161788.0,2034.0,1597.0,42498.0,3803.0,167107.0,644097.0,281.27796927083335,281.27796927083335,281.27796927083335,1021.0833333333334,74.93333333333334,2.6,179.70833333333334,0.745,41.025,0.6
2015-03-15,11680.0,0.0,102418.0,75985.0,6387.0,15383.0,33454.0,79199.0,163889.0,2029.0,1559.0,43073.0,3711.0,92056.0,602086.0,280.64511250000004,280.64511250000004,280.64511250000004,1018.05,66.79166666666667,1.7083333333333333,218.23333333333332,0.1875,38.53333333333333,0.23333333333333334
2015-03-16,11551.0,5245.0,138639.0,131665.0,7205.0,8672.0,34312.0,125337.0,169326.0,2002.0,1577.0,46297.0,3656.0,49886.0,715872.0,280.62022786458334,280.62022786458334,280.62022786458334,1017.975,72.70833333333333,1.4166666666666667,157.725,0.06749999999999999,18.958333333333332,0.20833333333333334
2015-03-17,11133.0,6811.0,108082.0,137373.0,7663.0,8515.0,31921.0,111100.0,170296.0,1926.0,1607.0,17917.0,3344.0,134704.0,735620.0,281.35839817708336,281.35839817708336,281.35839817708336,1016.9333333333333,75.28333333333333,2.825,148.0,0.265,24.283333333333335,0.23333333333333334
2015-03-18,11150.0,5683.0,108117.0,118659.0,7567.0,9900.0,29897.0,118922.0,170360.0,1994.0,1596.0,8084.0,3915.0,154988.0,740822.0,282.53653619791663,282.53653619791663,282.53653619791663,1017.5416666666666,82.58333333333333,3.8333333333333335,82.50833333333334,0.3775,72.1,0.7333333333333333
2015-03-19,10796.0,0.0,95334.0,79734.0,7806.0,11305.0,29269.0,63397.0,170344.0,1926.0,1582.0,11423.0,3173.0,233278.0,692153.0,283.68329895833335,283.68329895833335,283.68329895833335,1015.3916666666667,85.35833333333333,4.383333333333334,82.85,0.31,73.64166666666667,0.5916666666666667
2015-03-20,11085.0,0.0,92554.0,66291.0,7587.0,20483.0,29377.0,72748.0,170323.0,1932.0,1598.0,8948.0,3413.0,282267.0,713743.0,283.7847368285124,283.3909351756198,284.41481947314054,1005.7355371900826,87.82644628099173,5.049586776859504,118.10743801652893,0.3371900826446281,66.03305785123968,0.5371900826446281
2015-03-21,11305.0,0.0,101907.0,62761.0,6822.0,11432.0,30312.0,91416.0,170349.0,1933.0,1518.0,10090.0,3474.0,184835.0,655729.0,283.13254947916664,283.13254947916664,283.13254947916664,1008.3666666666667,94.05,3.808333333333333,136.14166666666668,1.615,88.85833333333333,1.0
2015-03-22,10957.0,0.0,95491.0,38528.0,6271.0,25546.0,29195.0,62702.0,170343.0,1475.0,1487.0,13148.0,3386.0,184805.0,610271.0,282.95231197916667,282.95231197916667,282.95231197916667,1010.0083333333333,90.58333333333333,3.1666666666666665,91.53333333333333,0.9175,78.0,1.0
2015-03-23,10933.0,15618.0,126288.0,104811.0,7572.0,6218.0,31049.0,107692.0,170315.0,1019.0,1550.0,11592.0,3567.0,131713.0,732236.0,282.28654453125,282.28654453125,282.28654453125,1008.825,91.78333333333333,2.691666666666667,141.0,0.9049999999999999,68.475,0.6833333333333333
2015-03-24,11151.0,12439.0,105882.0,106615.0,8109.0,13898.0,29015.0,81211.0,170357.0,1035.0,1633.0,12694.0,3609.0,217616.0,749925.0,282.1320692708333,282.1320692708333,282.1320692708333,1005.2833333333333,90.225,3.8333333333333335,127.025,0.9125,79.36666666666666,0.9666666666666667
2015-03-25,11346.0,121.0,93126.0,75778.0,8246.0,26128.0,29231.0,58126.0,170308.0,1089.0,1618.0,36052.0,4228.0,298207.0,742296.0,280.9981966145833,280.9981966145833,280.9981966145833,1009.4833333333333,73.55,4.65,194.34166666666667,1.8099999999999998,52.5,1.0
2015-03-26,10742.0,0.0,99566.0,84963.0,8689.0,9276.0,28260.0,64459.0,169499.0,1786.0,1583.0,24058.0,4051.0,252274.0,722648.0,282.19892473958333,282.19892473958333,282.19892473958333,1016.1416666666667,71.06666666666666,2.941666666666667,253.6,0.4125,51.88333333333333,0.5416666666666666
2015-03-27,11175.0,0.0,101194.0,86101.0,8901.0,10588.0,31912.0,69021.0,170216.0,1978.0,1624.0,46146.0,3440.0,233660.0,711990.0,286.3413611979167,286.3413611979167,286.3413611979167,1023.1083333333333,72.075,2.25,270.025,0.1725,23.808333333333334,0.21666666666666667
2015-03-28,11621.0,0.0,92272.0,52791.0,6964.0,27799.0,31209.0,57799.0,170212.0,1939.0,1586.0,53799.0,3541.0,172528.0,623593.0,287.7854315104167,287.7854315104167,287.7854315104167,1025.4,69.675,1.475,207.875,0.065,9.175,0.2
2015-03-29,9977.0,0.0,82898.0,30323.0,5526.0,51759.0,29738.0,50136.0,163096.0,1843.0,1439.0,43071.0,2989.0,172009.0,543784.0,287.8565929347826,287.7566798913043,287.9485929347826,1019.3565217391305,66.05217391304348,1.8782608695652174,252.1304347826087,0.04434782608695652,11.052173913043479,0.14782608695652175
2015-03-30,10934.0,0.0,93865.0,62533.0,8048.0,19596.0,32073.0,69038.0,170066.0,1949.0,1526.0,51076.0,3345.0,198725.0,657683.0,288.96197057291664,288.69663723958337,289.2459705729167,1015.0,61.68333333333333,2.341666666666667,232.14166666666668,0.05999999999999999,12.433333333333334,0.2
2015-03-31,10939.0,0.0,86542.0,72425.0,8938.0,14096.0,34410.0,80117.0,169998.0,2019.0,1559.0,56835.0,3736.0,153480.0,662156.0,288.71744713541665,288.71744713541665,288.71744713541665,1025.8166666666666,64.73333333333333,1.5333333333333334,211.05833333333334,0.05999999999999999,8.916666666666666,0.2
2015-04-01,11581.0,6561.0,112905.0,132624.0,6391.0,18262.0,24239.0,52313.0,170310.0,982.0,1817.0,27977.0,5840.0,99275.0,629931.0,287.78308359375,287.78308359375,287.78308359375,1026.425,64.89166666666667,1.9333333333333333,147.66666666666666,0.1,20.825,0.3333333333333333
2015-04-02,11394.0,0.0,116493.0,116360.0,7397.0,17498.0,34599.0,92658.0,145751.0,2143.0,1727.0,22372.0,4732.0,308470.0,825753.0,286.3647294270833,286.3647294270833,286.3647294270833,1024.5083333333334,65.05,1.3,168.93333333333334,0.01,6.658333333333333,0.03333333333333333
2015-04-03,10577.0,0.0,94269.0,58226.0,7191.0,23362.0,39069.0,122162.0,155399.0,2066.0,1537.0,33309.0,5168.0,240033.0,718385.0,286.82643802083334,286.82643802083334,286.82643802083334,1019.1166666666667,65.76666666666667,1.5166666666666666,196.06666666666666,0.05,39.78333333333333,0.16666666666666666
2015-04-04,8133.0,0.0,82487.0,36461.0,6165.0,18651.0,30766.0,58476.0,170183.0,927.0,1341.0,41876.0,3978.0,178288.0,546297.0,286.60962552083333,286.60962552083333,286.60962552083333,1014.225,69.88333333333334,1.8583333333333334,172.15,0.1125,47.53333333333333,0.375
2015-04-05,9016.0,0.0,119113.0,82073.0,8041.0,8004.0,32130.0,61128.0,96690.0,1914.0,1689.0,17033.0,3389.0,201945.0,640704.0,286.02808359375,286.02808359375,286.02808359375,1012.45,69.0,1.9,141.36666666666667,0.095,29.85,0.31666666666666665
2015-04-06,12154.0,22952.0,114210.0,161662.0,8317.0,2968.0,18633.0,65864.0,119833.0,1937.0,1646.0,62346.0,6659.0,102566.0,693520.0,285.76570390625,285.76570390625,285.76570390625,1017.075,66.59166666666667,2.7083333333333335,90.1,0.225,32.891666666666666,0.43333333333333335
2015-04-07,11750.0,22543.0,122174.0,167859.0,7810.0,9501.0,16990.0,43465.0,143478.0,2019.0,1631.0,55467.0,5352.0,109803.0,691268.0,285.1765125,285.1765125,285.1765125,1023.3666666666667,63.233333333333334,3.441666666666667,86.31666666666666,0.022500000000000003,28.233333333333334,0.041666666666666664
2015-04-08,12276.0,22002.0,156058.0,185277.0,8049.0,35.0,15950.0,59591.0,160528.0,2018.0,1610.0,51664.0,5583.0,54533.0,736799.0,285.3065239583333,285.3065239583333,285.3065239583333,1025.4583333333333,58.44166666666667,3.775,137.05833333333334,0.07749999999999999,26.383333333333333,0.25833333333333336
2015-04-09,11492.0,18204.0,117284.0,152199.0,9016.0,4462.0,14726.0,35880.0,165501.0,2099.0,1737.0,33641.0,6673.0,125310.0,682179.0,284.5440744791667,284.5440744791667,284.5440744791667,1024.3166666666666,70.54166666666667,2.1416666666666666,128.85,0.335,53.708333333333336,0.5666666666666667
2015-04-10,12947.0,2353.0,99487.0,63466.0,7527.0,37100.0,11945.0,21850.0,117550.0,1974.0,1623.0,12112.0,6163.0,205444.0,557570.0,285.5443127604167,285.5443127604167,285.5443127604167,1022.6416666666667,74.71666666666667,1.6833333333333333,135.7,0.13499999999999998,38.791666666666664,0.3333333333333333
2015-04-11,13492.0,10620.0,127749.0,161283.0,9057.0,9174.0,18488.0,53921.0,121041.0,1253.0,1581.0,14392.0,6469.0,114866.0,683280.0,285.3021244791667,285.3021244791667,285.3021244791667,1023.45,80.90833333333333,1.9,130.41666666666666,0.21,42.28333333333333,0.38333333333333336
2015-04-12,11048.0,22410.0,204528.0,181805.0,9603.0,4023.0,17359.0,58145.0,146155.0,2160.0,1782.0,21542.0,5433.0,50519.0,734376.0,286.53414635416664,286.53414635416664,286.53414635416664,1024.7333333333333,73.59166666666667,2.3666666666666667,93.525,0.0525,16.808333333333334,0.10833333333333334
2015-04-13,9743.0,0.0,100134.0,77624.0,7850.0,22779.0,30022.0,48283.0,170128.0,929.0,1480.0,48582.0,3821.0,204116.0,654931.0,287.8645635416667,287.8645635416667,287.8645635416667,1025.1,59.358333333333334,2.2,105.13333333333334,0.0525,12.875,0.175
2015-04-14,9536.0,0.0,92688.0,103690.0,7954.0,10841.0,29821.0,50652.0,170133.0,918.0,1522.0,26379.0,4010.0,217795.0,672367.0,289.2223760416667,289.2223760416667,289.2223760416667,1021.9333333333333,52.34166666666667,3.1,132.88333333333333,0.007499999999999999,17.933333333333334,0.025
2015-04-15,9672.0,13566.0,117852.0,109639.0,8076.0,6788.0,30212.0,67340.0,170155.0,905.0,1558.0,15431.0,4096.0,134948.0,681070.0,288.09300078125,288.09300078125,288.09300078125,1016.9666666666667,66.125,2.775,132.64166666666668,0.35500000000000004,52.975,0.5833333333333334
2015-04-16,9572.0,20372.0,114877.0,108457.0,8775.0,2486.0,25041.0,58523.0,163001.0,963.0,1687.0,21163.0,4027.0,102248.0,639802.0,287.1097510416667,287.1097510416667,287.1097510416667,1015.3833333333333,79.95833333333333,2.1,187.94166666666666,0.4825,57.483333333333334,0.925
2015-04-17,9573.0,22199.0,133087.0,116358.0,9590.0,5538.0,23321.0,66788.0,170019.0,1017.0,1890.0,35707.0,4020.0,57216.0,668581.0,288.18268697916665,288.18268697916665,288.18268697916665,1016.625,75.425,1.8666666666666667,190.375,0.1575,29.566666666666666,0.24166666666666667
2015-04-18,9193.0,12806.0,108962.0,89473.0,7923.0,15159.0,22808.0,51514.0,158986.0,1016.0,1817.0,40520.0,3831.0,94452.0,599368.0,287.34679192708336,287.34679192708336,287.34679192708336,1014.4833333333333,72.575,2.033333333333333,194.69166666666666,0.17750000000000002,38.95,0.39166666666666666
2015-04-19,9093.0,1547.0,107472.0,81128.0,6955.0,16478.0,22500.0,52865.0,162182.0,1000.0,1727.0,47601.0,3538.0,85158.0,551984.0,286.3055419270833,286.3055419270833,286.3055419270833,1015.15,66.125,2.058333333333333,226.10833333333332,0.105,30.991666666666667,0.31666666666666665
2015-04-20,9992.0,12811.0,117575.0,127659.0,8613.0,3223.0,23432.0,66144.0,167408.0,983.0,1600.0,52403.0,3521.0,55643.0,622222.0,287.010375,287.010375,287.010375,1019.4,65.08333333333333,1.675,139.375,0.01,16.675,0.03333333333333333
2015-04-21,9933.0,11420.0,97242.0,111147.0,8920.0,15044.0,21576.0,53194.0,152396.0,984.0,1553.0,42133.0,4170.0,181803.0,665914.0,288.22074427083334,288.22074427083334,288.22074427083334,1015.0916666666667,65.475,2.8916666666666666,122.25833333333334,0.0,33.166666666666664,0.0
2015-04-22,9597.0,12878.0,118184.0,120940.0,8434.0,10858.0,22604.0,63425.0,144966.0,967.0,1447.0,37380.0,4256.0,123607.0,663707.0,288.63010598958334,288.63010598958334,288.63010598958334,1005.9166666666666,69.15,2.5416666666666665,143.6,0.08499999999999999,36.93333333333333,0.16666666666666666
2015-04-23,9111.0,15520.0,122399.0,132063.0,8283.0,3750.0,22887.0,72362.0,138741.0,980.0,1624.0,47105.0,4410.0,29577.0,620431.0,288.1185815104167,288.1185815104167,288.1185815104167,1003.3,72.75833333333334,1.2416666666666667,171.0,0.07,20.658333333333335,0.2
2015-04-24,9415.0,21120.0,139326.0,140086.0,8937.0,4061.0,22882.0,61876.0,149610.0,1029.0,1848.0,23765.0,4668.0,63684.0,655432.0,288.50233671875,288.50233671875,288.50233671875,1001.5083333333333,70.88333333333334,1.9083333333333334,195.70833333333334,0.014999999999999998,45.21666666666667,0.05
2015-04-25,9514.0,916.0,122133.0,76586.0,7221.0,14273.0,21847.0,46310.0,144759.0,1483.0,1808.0,15974.0,4485.0,136811.0,601093.0,289.50001380208334,289.50001380208334,289.50001380208334,999.4166666666666,69.26666666666667,3.1,232.0,0.0225,46.84166666666667,0.075
